Date,Parent_ASIN,Child_ASIN,Title,SKU,Sessions_Total,Sessions_Total_B2B,Session_Percentage_Total,Session_Percentage_Total_B2B,Page_Views_Total,Page_Views_Total_B2B,Page_Views_Percentage_Total,Page_Views_Percentage_Total_B2B,Featured_Offer_Buy_Box_Percentage,Featured_Offer_Buy_Box_Percentage_B2B,Units_Ordered,Units_Ordered_B2B,Unit_Session_Percentage,Unit_Session_Percentage_B2B,Ordered_Product_Sales,Ordered_Product_Sales_B2B,Total_Order_Items,Total_Order_Items_B2B
2022-06-17,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,18,0,0.0044,0.0,26,0,0.0046,0.0,0.65379999999999994,0.0,1,0,0.0556,0.0,36.98,0.0,1,0
2022-06-19,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,21,0,0.0024,0.0,32,0,0.0028000000000000004,0.0,0.8125,0.0,1,0,0.047599999999999996,0.0,36.98,0.0,1,0
2022-06-20,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,29,0,0.0046,0.0,38,0,0.0045000000000000005,0.0,0.9211,0.0,1,0,0.0345,0.0,36.98,0.0,1,0
2022-06-21,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,18,0,0.003,0.0,33,0,0.0040999999999999995,0.0,0.4545,0.0,1,0,0.0556,0.0,36.98,0.0,1,0
2022-06-22,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,20,0,0.0034999999999999996,0.0,28,0,0.0036,0.0,0.9643,0.0,2,0,0.1,0.0,47.42,0.0,2,0
2022-06-23,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,47,0,0.0070999999999999995,0.0,68,0,0.0075,0.0,0.9412,0.0,2,0,0.0426,0.0,47.42,0.0,2,0
2022-06-24,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,26,0,0.0037,0.0,30,0,0.0032,0.0,0.9,0.0,2,0,0.07690000000000001,0.0,47.42,0.0,2,0
2022-06-25,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,17,0,0.0017000000000000001,0.0,23,0,0.0017000000000000001,0.0,1.0,0.0,2,0,0.1176,0.0,47.42,0.0,2,0
2022-06-27,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,28,0,0.0028000000000000004,0.0,34,0,0.0024,0.0,1.0,0.0,1,0,0.035699999999999996,0.0,23.71,0.0,1,0
2022-06-29,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,28,0,0.0032,0.0,39,0,0.0033,0.0,0.97439999999999993,0.0,2,0,0.071399999999999991,0.0,47.42,0.0,2,0
2022-06-30,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,26,0,0.0038,0.0,46,0,0.0049,0.0,0.9565,0.0,1,0,0.0385,0.0,23.71,0.0,1,0
2022-07-01,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,18,0,0.0028000000000000004,0.0,27,0,0.003,0.0,1.0,0.0,4,1,0.22219999999999998,0.0,94.84,23.71,4,1
2022-07-02,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,29,0,0.0039000000000000003,0.0,34,0,0.0033,0.0,0.9706,0.0,6,0,0.2069,0.0,142.26,0.0,5,0
2022-07-03,B0B5PFTH44,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,32,0,0.004,0.0,44,0,0.0039000000000000003,0.0,1.0,0.0,4,0,0.125,0.0,94.84,0.0,4,0
2022-07-04,B0B5PFTH44,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,45,0,0.0060999999999999995,0.0,62,0,0.0060999999999999995,0.0,0.9516,0.0,1,0,0.0222,0.0,23.71,0.0,1,0
2022-07-05,B0B5PFTH44,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,41,0,0.0060999999999999995,0.0,64,0,0.0072,0.0,0.9688,0.0,1,0,0.024399999999999998,0.0,23.71,0.0,1,0
2022-07-06,B0B5PFTH44,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,42,0,0.0058,0.0,54,0,0.0054,0.0,0.9444,0.0,3,0,0.071399999999999991,0.0,71.13,0.0,3,0
2022-07-07,B0B5PFTH44,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,39,0,0.0044,0.0,46,0,0.0038,0.0,0.9565,0.0,1,0,0.0256,0.0,23.71,0.0,1,0
2022-07-08,B0B5PFTH44,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,52,0,0.006,0.0,66,0,0.0056000000000000008,0.0,0.9242,0.0,4,0,0.07690000000000001,0.0,71.13,0.0,4,0
2022-07-09,B0B5PFTH44,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,52,0,0.0059,0.0,66,0,0.0055000000000000005,0.0,1.0,0.0,4,0,0.07690000000000001,0.0,94.84,0.0,4,0
2022-07-10,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,49,0,0.0052,0.0,65,0,0.005,0.0,0.8154,0.0,2,0,0.0408,0.0,47.42,0.0,2,0
2022-07-11,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,36,0,0.0044,0.0,57,0,0.005,0.0,0.1754,0.0,3,0,0.0833,0.0,71.13,0.0,3,0
2022-07-12,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,86,0,0.0018,0.0,122,0,0.0017000000000000001,0.0,0.3361,0.0,4,0,0.046500000000000007,0.0,94.84,0.0,4,0
2022-07-13,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,86,0,0.0059,0.0,113,0,0.0054,0.0,0.65489999999999993,0.0,5,0,0.0581,0.0,118.55,0.0,5,0
2022-07-15,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,41,0,0.0097,0.0,55,0,0.0095,0.0,0.81819999999999993,0.0,1,0,0.024399999999999998,0.0,18.98,0.0,1,0
2022-07-16,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,41,0,0.0088,0.0,56,0,0.0089,0.0,0.8393,0.0,2,0,0.048799999999999996,0.0,37.96,0.0,2,0
2022-07-17,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,38,0,0.0042,0.0,55,0,0.0046,0.0,0.72730000000000006,0.0,2,0,0.0526,0.0,37.94,0.0,2,0
2022-07-18,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,36,0,0.0039000000000000003,0.0,49,0,0.004,0.0,0.9184,0.0,2,0,0.0556,0.0,37.3,0.0,2,0
2022-07-19,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,45,0,0.0069999999999999993,0.0,67,0,0.0079,0.0,0.8358,0.0,8,0,0.1778,0.0,147.79,0.0,8,0
2022-07-20,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,41,0,0.0090000000000000011,0.0,50,0,0.0084,0.0,0.86,0.0,3,0,0.0732,0.0,54.8,0.0,2,0
2022-07-21,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,43,0,0.011699999999999999,0.0,57,0,0.0113,0.0,0.85959999999999992,0.0,7,0,0.1628,0.0,123.75,0.0,7,0
2022-07-22,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,31,0,0.0038,0.0,35,0,0.0032,0.0,0.7714,0.0,1,0,0.0323,0.0,17.15,0.0,1,0
2022-07-24,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,38,0,0.0081000000000000013,0.0,61,0,0.0095,0.0,0.9836,0.0,9,0,0.2368,0.0,128.96,0.0,9,0
2022-07-25,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,52,0,0.0167,0.0,79,0,0.0184,0.0,0.96200000000000008,0.0,9,0,0.17309999999999998,0.0,145.08,0.0,9,0
2022-07-26,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,44,0,0.0097,0.0,64,0,0.0105,0.0,1.0,0.0,3,0,0.0682,0.0,48.36,0.0,3,0
2022-07-27,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,45,0,0.016399999999999998,0.0,67,0,0.0181,0.0,0.97010000000000007,0.0,2,0,0.0444,0.0,32.24,0.0,1,0
2022-07-28,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,40,0,0.0106,0.0,54,0,0.0104,0.0,1.0,0.0,4,0,0.1,0.0,64.48,0.0,4,0
2022-07-29,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,38,0,0.0069,0.0,52,0,0.0070999999999999995,0.0,0.9231,0.0,8,0,0.21050000000000002,0.0,112.84,0.0,8,0
2022-07-30,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,38,0,0.0101,0.0,52,0,0.0101,0.0,0.9423,0.0,3,0,0.0789,0.0,48.36,0.0,3,0
2022-07-31,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,41,0,0.0086,0.0,63,0,0.0096,0.0,0.8571,0.0,8,0,0.19510000000000002,0.0,126.75,0.0,7,0
2022-08-01,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,33,0,0.0062,0.0,49,0,0.0067,0.0,0.0,0.0,2,0,0.060599999999999994,0.0,42.0,0.0,2,0
2022-08-02,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,32,0,0.0076,0.0,38,0,0.0067,0.0,0.47369999999999995,0.0,1,0,0.0313,0.0,21.0,0.0,1,0
2022-08-03,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,41,0,0.0104,0.0,57,0,0.0105,0.0,0.807,0.0,3,0,0.0732,0.0,63.0,0.0,3,0
2022-08-04,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,51,0,0.0149,0.0,70,0,0.0149,0.0,0.98569999999999991,0.0,2,0,0.0392,0.0,42.0,0.0,2,0
2022-08-05,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,39,0,0.010700000000000001,0.0,55,0,0.0111,0.0,0.8909,0.0,4,0,0.1026,0.0,84.0,0.0,4,0
2022-08-06,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,37,0,0.0069999999999999993,0.0,49,0,0.0067,0.0,0.9184,0.0,5,0,0.1351,0.0,84.0,0.0,5,0
2022-08-07,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,40,0,0.0102,0.0,48,0,0.0092,0.0,0.91670000000000007,0.0,3,1,0.075,0.0,63.0,21.0,3,1
2022-08-09,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,32,0,0.0098999999999999991,0.0,37,0,0.0087,0.0,0.8919,0.0,4,0,0.125,0.0,84.0,0.0,4,0
2022-08-10,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,34,0,0.0093999999999999986,0.0,52,0,0.0105,0.0,0.9615,0.0,2,0,0.0588,0.0,42.0,0.0,2,0
2022-08-11,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,31,0,0.0088,0.0,42,0,0.0088,0.0,1.0,0.0,3,0,0.0968,0.0,63.0,0.0,3,0
2022-08-12,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,27,0,0.0081000000000000013,0.0,34,0,0.0077,0.0,0.9412,0.0,4,0,0.1481,0.0,84.0,0.0,4,0
2022-08-13,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,31,0,0.0083,0.0,44,0,0.0086,0.0,0.9545,0.0,5,0,0.1613,0.0,105.0,0.0,5,0
2022-08-14,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,35,0,0.0097,0.0,50,0,0.0102,0.0,0.94,0.0,2,0,0.0571,0.0,42.0,0.0,2,0
2022-08-15,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,39,0,0.0089,0.0,48,0,0.0084,0.0,0.95829999999999993,0.0,7,0,0.1795,0.0,126.0,0.0,7,0
2022-08-16,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,34,0,0.0069,0.0,47,0,0.0069999999999999993,0.0,0.95739999999999992,0.0,4,0,0.1176,0.0,84.0,0.0,4,0
2022-08-17,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,24,0,0.0085,0.0,37,0,0.0097,0.0,1.0,0.0,3,0,0.125,0.0,63.0,0.0,3,0
2022-08-18,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,31,0,0.0111,0.0,46,0,0.012,0.0,0.9783,0.0,3,0,0.0968,0.0,63.0,0.0,3,0
2022-08-19,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,39,0,0.0116,0.0,48,0,0.0106,0.0,0.95829999999999993,0.0,4,0,0.1026,0.0,92.0,0.0,4,0
2022-08-20,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,60,0,0.0125,0.0,75,0,0.012,0.0,0.9867,0.0,6,0,0.1,0.0,138.0,0.0,6,0
2022-08-21,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,65,0,0.0144,0.0,86,0,0.0144,0.0,0.9767,0.0,5,0,0.07690000000000001,0.0,115.0,0.0,5,0
2022-08-22,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,37,0,0.0126,0.0,60,0,0.0152,0.0,0.9667,0.0,5,0,0.1351,0.0,115.0,0.0,5,0
2022-08-23,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,52,0,0.0118,0.0,65,0,0.0113,0.0,1.0,0.0,8,0,0.15380000000000002,0.0,184.0,0.0,7,0
2022-08-24,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,43,0,0.012199999999999999,0.0,48,0,0.0104,0.0,0.91670000000000007,0.0,5,0,0.11630000000000001,0.0,92.0,0.0,5,0
2022-08-25,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,27,0,0.0048,0.0,61,0,0.008199999999999999,0.0,0.7705,0.0,3,0,0.11109999999999999,0.0,69.0,0.0,3,0
2022-08-28,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,61,1,0.0134,0.0286,81,2,0.013500000000000002,0.035699999999999996,0.716,1.0,3,0,0.0492,0.0,69.0,0.0,3,0
2022-08-29,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,115,1,0.0358,0.0189,138,1,0.0318,0.0125,0.9275,1.0,1,0,0.0087,0.0,23.0,0.0,1,0
2022-08-30,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,92,1,0.032400000000000005,0.0222,111,1,0.0285,0.014499999999999999,0.9189,1.0,4,0,0.0435,0.0,92.0,0.0,4,0
2022-08-31,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,108,0,0.0431,0.0,124,0,0.036000000000000004,0.0,0.9194,0.0,6,0,0.0556,0.0,138.0,0.0,6,0
2022-09-01,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,72,1,0.0218,0.037000000000000005,96,1,0.021,0.0313,0.91670000000000007,1.0,6,0,0.0833,0.0,138.0,0.0,6,0
2022-09-02,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,33,0,0.0093999999999999986,0.0,44,0,0.0091,0.0,0.8636,0.0,5,0,0.1515,0.0,115.0,0.0,5,0
2022-09-03,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,28,0,0.0079,0.0,44,0,0.0090000000000000011,0.0,0.8409,0.0,5,0,0.17859999999999998,0.0,115.0,0.0,5,0
2022-09-04,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,86,1,0.0215,0.0213,106,1,0.019299999999999998,0.013500000000000002,0.7264,0.0,3,0,0.0349,0.0,69.0,0.0,3,0
2022-09-05,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,52,0,0.0090000000000000011,0.0,73,0,0.0093999999999999986,0.0,0.75340000000000007,0.0,2,0,0.0385,0.0,46.0,0.0,2,0
2022-09-06,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,44,1,0.012,0.0227,52,1,0.0105,0.016399999999999998,0.9615,1.0,4,0,0.0909,0.0,92.0,0.0,4,0
2022-09-07,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,46,1,0.0147,0.0278,77,2,0.0181,0.0408,0.8961,0.0,2,0,0.0435,0.0,46.0,0.0,2,0
2022-09-08,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,33,0,0.0073,0.0,37,0,0.0060999999999999995,0.0,1.0,0.0,1,0,0.030299999999999997,0.0,23.0,0.0,1,0
2022-09-09,B07T5BN3P2,B07T5BN3P2,"SKIN1004 Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",,33,0,0.0072,0.0,55,0,0.0088,0.0,0.9636,0.0,2,0,0.060599999999999994,0.0,46.0,0.0,1,0
